itis_tsn,scientific_name,huc8,AGAP,GBIF,IchthyMaps,NatureServe
162143,Esox niger,2030102,1.0,,1.0,1.0
162143,Esox niger,2030103,1.0,1.0,1.0,1.0
162143,Esox niger,2030104,1.0,,,1.0
162143,Esox niger,2030105,1.0,,1.0,1.0
162143,Esox niger,2030201,,,1.0,1.0
162143,Esox niger,2030202,1.0,1.0,1.0,1.0
162143,Esox niger,2030203,,,,1.0
162143,Esox niger,2040101,1.0,1.0,1.0,1.0
162143,Esox niger,2040102,1.0,1.0,1.0,1.0
162143,Esox niger,2040103,,,1.0,1.0
162143,Esox niger,2040104,1.0,1.0,1.0,1.0
162143,Esox niger,2040105,1.0,,1.0,1.0
162143,Esox niger,2040106,1.0,,1.0,1.0
162143,Esox niger,2040201,1.0,,,1.0
162143,Esox niger,2040202,1.0,,1.0,1.0
162143,Esox niger,2040205,,,,1.0
162143,Esox niger,2040206,1.0,,1.0,1.0
162143,Esox niger,2040207,,1.0,1.0,1.0
162143,Esox niger,2040301,1.0,1.0,1.0,1.0
162143,Esox niger,2040302,1.0,,1.0,1.0
162143,Esox niger,2040303,,,1.0,1.0
162143,Esox niger,2040304,,,1.0,1.0
162143,Esox niger,2050101,1.0,1.0,1.0,1.0
162143,Esox niger,2050102,1.0,1.0,1.0,1.0
162143,Esox niger,2050103,1.0,1.0,1.0,
162143,Esox niger,2050104,1.0,1.0,1.0,1.0
162143,Esox niger,2050105,1.0,,1.0,1.0
162143,Esox niger,2050106,,,1.0,
162143,Esox niger,2050107,,1.0,,1.0
162143,Esox niger,2050201,,,1.0,1.0
162143,Esox niger,2050204,,,,1.0
162143,Esox niger,2050205,,,,1.0
162143,Esox niger,2050206,,,,1.0
162143,Esox niger,2050301,1.0,,,1.0
162143,Esox niger,2050302,,,,1.0
162143,Esox niger,2050303,1.0,,,1.0
162143,Esox niger,2050304,,,,1.0
162143,Esox niger,2050305,1.0,1.0,1.0,1.0
162143,Esox niger,2050306,,,1.0,1.0
162143,Esox niger,2060002,1.0,1.0,1.0,1.0
162143,Esox niger,2060003,,,,1.0
162143,Esox niger,2060004,,,1.0,1.0
162143,Esox niger,2060005,1.0,1.0,1.0,1.0
162143,Esox niger,2060006,1.0,,1.0,1.0
162143,Esox niger,2070001,,,1.0,1.0
162143,Esox niger,2070002,1.0,,1.0,1.0
162143,Esox niger,2070003,1.0,1.0,1.0,1.0
162143,Esox niger,2070004,1.0,1.0,1.0,1.0
162143,Esox niger,2070006,,,1.0,
162143,Esox niger,2070008,,,1.0,1.0
162143,Esox niger,2070010,1.0,,1.0,1.0
162143,Esox niger,2070011,1.0,,1.0,1.0
162143,Esox niger,2080102,1.0,1.0,1.0,1.0
162143,Esox niger,2080103,1.0,,1.0,1.0
162143,Esox niger,2080104,1.0,,1.0,1.0
162143,Esox niger,2080105,1.0,1.0,1.0,1.0
162143,Esox niger,2080106,1.0,1.0,1.0,1.0
162143,Esox niger,2080109,1.0,1.0,,1.0
162143,Esox niger,2080110,1.0,,,1.0
162143,Esox niger,2080111,1.0,,1.0,1.0
162143,Esox niger,2080201,1.0,1.0,1.0,1.0
162143,Esox niger,2080202,,,1.0,1.0
162143,Esox niger,2080203,1.0,1.0,1.0,1.0
162143,Esox niger,2080204,,1.0,1.0,1.0
162143,Esox niger,2080205,1.0,,1.0,1.0
162143,Esox niger,2080206,1.0,1.0,1.0,1.0
162143,Esox niger,2080207,1.0,,1.0,1.0
162143,Esox niger,2080208,1.0,,1.0,1.0
162143,Esox niger,3010101,1.0,1.0,1.0,1.0
162143,Esox niger,3010102,1.0,1.0,1.0,1.0
162143,Esox niger,3010103,,1.0,1.0,1.0
162143,Esox niger,3010104,,,1.0,1.0
162143,Esox niger,3010105,1.0,,1.0,1.0
162143,Esox niger,3010106,1.0,1.0,1.0,1.0
162143,Esox niger,3010107,1.0,1.0,1.0,1.0
162143,Esox niger,3010201,1.0,1.0,1.0,1.0
162143,Esox niger,3010202,1.0,,1.0,1.0
162143,Esox niger,3010203,1.0,1.0,1.0,1.0
162143,Esox niger,3010204,1.0,1.0,1.0,1.0
162143,Esox niger,3010205,1.0,1.0,1.0,1.0
162143,Esox niger,3020101,1.0,1.0,1.0,1.0
162143,Esox niger,3020102,1.0,,1.0,1.0
162143,Esox niger,3020103,1.0,1.0,1.0,1.0
162143,Esox niger,3020104,1.0,,1.0,1.0
162143,Esox niger,3020105,,,1.0,1.0
162143,Esox niger,3020201,1.0,1.0,1.0,1.0
162143,Esox niger,3020202,1.0,1.0,1.0,1.0
162143,Esox niger,3020203,1.0,1.0,1.0,1.0
162143,Esox niger,3020204,1.0,1.0,1.0,1.0
162143,Esox niger,3020301,1.0,1.0,1.0,1.0
162143,Esox niger,3020302,1.0,1.0,1.0,1.0
162143,Esox niger,3030002,1.0,1.0,1.0,1.0
162143,Esox niger,3030003,1.0,1.0,1.0,1.0
162143,Esox niger,3030004,1.0,1.0,1.0,1.0
162143,Esox niger,3030005,1.0,1.0,1.0,1.0
162143,Esox niger,3030006,1.0,1.0,1.0,1.0
162143,Esox niger,3030007,1.0,1.0,1.0,1.0
162143,Esox niger,3040101,,,1.0,1.0
162143,Esox niger,3040103,1.0,,1.0,1.0
162143,Esox niger,3040104,1.0,,1.0,1.0
162143,Esox niger,3040105,,1.0,1.0,1.0
162143,Esox niger,3040201,1.0,1.0,1.0,1.0
162143,Esox niger,3040202,1.0,1.0,1.0,1.0
162143,Esox niger,3040203,1.0,1.0,1.0,1.0
162143,Esox niger,3040204,1.0,1.0,1.0,1.0
162143,Esox niger,3040205,,1.0,1.0,1.0
162143,Esox niger,3040206,1.0,1.0,1.0,1.0
162143,Esox niger,3040207,,,1.0,1.0
162143,Esox niger,3040208,,1.0,1.0,1.0
162143,Esox niger,3050103,,,1.0,1.0
162143,Esox niger,3050104,,1.0,1.0,1.0
162143,Esox niger,3050105,,,1.0,1.0
162143,Esox niger,3050106,,,1.0,1.0
162143,Esox niger,3050107,,,1.0,1.0
162143,Esox niger,3050109,1.0,1.0,1.0,1.0
162143,Esox niger,3050110,1.0,1.0,1.0,1.0
162143,Esox niger,3050111,1.0,1.0,1.0,1.0
162143,Esox niger,3050112,,,1.0,1.0
162143,Esox niger,3050201,,1.0,1.0,1.0
162143,Esox niger,3050202,,,1.0,1.0
162143,Esox niger,3050203,,1.0,1.0,1.0
162143,Esox niger,3050204,1.0,1.0,1.0,1.0
162143,Esox niger,3050205,1.0,,1.0,1.0
162143,Esox niger,3050206,1.0,1.0,1.0,1.0
162143,Esox niger,3050207,,1.0,1.0,1.0
162143,Esox niger,3050208,,1.0,1.0,1.0
162143,Esox niger,3050209,,,1.0,1.0
162143,Esox niger,3060101,1.0,,1.0,1.0
162143,Esox niger,3060102,1.0,,1.0,1.0
162143,Esox niger,3060103,,,1.0,1.0
162143,Esox niger,3060104,1.0,,1.0,1.0
162143,Esox niger,3060105,1.0,,,
162143,Esox niger,3060106,1.0,1.0,1.0,1.0
162143,Esox niger,3060107,1.0,,1.0,1.0
162143,Esox niger,3060108,1.0,1.0,1.0,1.0
162143,Esox niger,3060109,1.0,1.0,1.0,1.0
162143,Esox niger,3060110,,1.0,1.0,
162143,Esox niger,3060201,1.0,,1.0,1.0
162143,Esox niger,3060202,1.0,1.0,1.0,1.0
162143,Esox niger,3060203,1.0,1.0,1.0,1.0
162143,Esox niger,3060204,,,1.0,1.0
162143,Esox niger,3070101,,,1.0,1.0
162143,Esox niger,3070102,1.0,,1.0,1.0
162143,Esox niger,3070103,1.0,1.0,1.0,1.0
162143,Esox niger,3070104,1.0,1.0,1.0,1.0
162143,Esox niger,3070105,1.0,1.0,1.0,1.0
162143,Esox niger,3070106,1.0,1.0,1.0,1.0
162143,Esox niger,3070107,1.0,1.0,1.0,1.0
162143,Esox niger,3070201,1.0,1.0,1.0,1.0
162143,Esox niger,3070202,,,1.0,1.0
162143,Esox niger,3070203,,,,1.0
162143,Esox niger,3070204,1.0,,1.0,1.0
162143,Esox niger,3070205,,,,1.0
162143,Esox niger,3080101,1.0,,1.0,1.0
162143,Esox niger,3080102,1.0,1.0,1.0,1.0
162143,Esox niger,3080103,1.0,1.0,1.0,1.0
162143,Esox niger,3090101,1.0,,1.0,1.0
162143,Esox niger,3090102,,,,1.0
162143,Esox niger,3090201,,1.0,,1.0
162143,Esox niger,3090202,,,1.0,1.0
162143,Esox niger,3090204,,1.0,,1.0
162143,Esox niger,3090205,,,,1.0
162143,Esox niger,3090206,,,,1.0
162143,Esox niger,3100103,,,,1.0
162143,Esox niger,3100205,,,1.0,1.0
162143,Esox niger,3100207,1.0,,1.0,1.0
162143,Esox niger,3100208,1.0,,1.0,1.0
162143,Esox niger,3110101,,,,1.0
162143,Esox niger,3110102,,,1.0,1.0
162143,Esox niger,3110103,,,,1.0
162143,Esox niger,3110201,1.0,1.0,1.0,1.0
162143,Esox niger,3110202,,1.0,1.0,1.0
162143,Esox niger,3110203,,1.0,1.0,1.0
162143,Esox niger,3110204,,,1.0,1.0
162143,Esox niger,3110205,1.0,,1.0,1.0
162143,Esox niger,3110206,,,1.0,1.0
162143,Esox niger,3120001,,,,1.0
162143,Esox niger,3120002,,,,1.0
162143,Esox niger,3120003,1.0,,1.0,1.0
162143,Esox niger,3130002,1.0,,1.0,1.0
162143,Esox niger,3130003,1.0,,1.0,1.0
162143,Esox niger,3130004,1.0,,1.0,1.0
162143,Esox niger,3130005,1.0,1.0,1.0,1.0
162143,Esox niger,3130006,1.0,,1.0,1.0
162143,Esox niger,3130007,1.0,,,1.0
162143,Esox niger,3130008,1.0,,1.0,
162143,Esox niger,3130009,1.0,,,1.0
162143,Esox niger,3130010,1.0,1.0,1.0,1.0
162143,Esox niger,3130011,,,1.0,1.0
162143,Esox niger,3130012,1.0,,1.0,1.0
162143,Esox niger,3130013,,,,1.0
162143,Esox niger,3140101,1.0,,,1.0
162143,Esox niger,3140102,,,1.0,1.0
162143,Esox niger,3140103,1.0,,1.0,1.0
162143,Esox niger,3140104,1.0,,1.0,1.0
162143,Esox niger,3140105,,,1.0,1.0
162143,Esox niger,3140106,1.0,,1.0,1.0
162143,Esox niger,3140107,,,,1.0
162143,Esox niger,3140201,,,1.0,1.0
162143,Esox niger,3140202,,,1.0,1.0
162143,Esox niger,3140203,1.0,,1.0,1.0
162143,Esox niger,3140301,,,1.0,1.0
162143,Esox niger,3140302,,,,1.0
162143,Esox niger,3140303,,,1.0,1.0
162143,Esox niger,3140304,,,1.0,1.0
162143,Esox niger,3140305,1.0,,1.0,1.0
162143,Esox niger,3150101,,,1.0,1.0
162143,Esox niger,3150104,1.0,,1.0,1.0
162143,Esox niger,3150105,1.0,,1.0,1.0
162143,Esox niger,3150106,,,1.0,1.0
162143,Esox niger,3150107,,,1.0,1.0
162143,Esox niger,3150108,,,,1.0
162143,Esox niger,3150109,,,,1.0
162143,Esox niger,3150110,1.0,1.0,1.0,1.0
162143,Esox niger,3150201,1.0,,1.0,1.0
162143,Esox niger,3150202,1.0,1.0,1.0,1.0
162143,Esox niger,3150203,,,1.0,1.0
162143,Esox niger,3150204,,,1.0,1.0
162143,Esox niger,3160101,,,1.0,1.0
162143,Esox niger,3160103,,,1.0,1.0
162143,Esox niger,3160104,,,1.0,1.0
162143,Esox niger,3160105,,,1.0,1.0
162143,Esox niger,3160106,,,1.0,1.0
162143,Esox niger,3160107,,1.0,1.0,1.0
162143,Esox niger,3160108,,,,1.0
162143,Esox niger,3160109,1.0,,1.0,1.0
162143,Esox niger,3160110,,,1.0,1.0
162143,Esox niger,3160111,,,1.0,1.0
162143,Esox niger,3160112,1.0,,1.0,1.0
162143,Esox niger,3160113,,,1.0,1.0
162143,Esox niger,3160201,,,1.0,1.0
162143,Esox niger,3160202,,,1.0,1.0
162143,Esox niger,3160203,1.0,,1.0,1.0
162143,Esox niger,3160204,,,1.0,1.0
162143,Esox niger,3160205,,,1.0,1.0
162143,Esox niger,3170001,1.0,,1.0,1.0
162143,Esox niger,3170002,,,1.0,1.0
162143,Esox niger,3170003,,,1.0,1.0
162143,Esox niger,3170004,,,1.0,1.0
162143,Esox niger,3170005,1.0,,1.0,1.0
162143,Esox niger,3170006,,,1.0,1.0
162143,Esox niger,3170007,1.0,1.0,1.0,1.0
162143,Esox niger,3170008,,,1.0,1.0
162143,Esox niger,3170009,,1.0,1.0,1.0
162143,Esox niger,3180001,,,1.0,1.0
162143,Esox niger,3180002,,,1.0,1.0
162143,Esox niger,3180003,,,1.0,1.0
162143,Esox niger,3180004,,1.0,1.0,1.0
162143,Esox niger,3180005,,1.0,1.0,1.0
162143,Esox niger,4100007,,,1.0,
162143,Esox niger,4100009,,,1.0,
162143,Esox niger,4100011,,,1.0,
162143,Esox niger,4110001,,,1.0,
162143,Esox niger,4110002,,,1.0,
162143,Esox niger,4110004,,,1.0,
162143,Esox niger,4120102,,,1.0,
162143,Esox niger,4120200,,1.0,,
162143,Esox niger,4130001,1.0,1.0,1.0,
162143,Esox niger,4130002,1.0,,1.0,
162143,Esox niger,4130003,1.0,,1.0,
162143,Esox niger,4140102,,,1.0,
162143,Esox niger,4140201,1.0,1.0,1.0,
162143,Esox niger,4140202,1.0,1.0,1.0,
162143,Esox niger,4150101,1.0,,1.0,
162143,Esox niger,4150102,1.0,,1.0,
162143,Esox niger,4150302,,,1.0,
162143,Esox niger,4150303,1.0,,1.0,
162143,Esox niger,4150401,,,1.0,
162143,Esox niger,4150402,,,1.0,1.0
162143,Esox niger,4150403,,,,1.0
162143,Esox niger,4150405,,1.0,,1.0
162143,Esox niger,4150406,1.0,,,
162143,Esox niger,4150407,1.0,,,1.0
162143,Esox niger,4150408,1.0,1.0,1.0,1.0
162143,Esox niger,4150500,,1.0,,1.0
162143,Esox niger,5010001,1.0,,,
162143,Esox niger,5010004,,,1.0,
162143,Esox niger,5010007,,,1.0,
162143,Esox niger,5020006,1.0,,,
162143,Esox niger,5030101,,,1.0,
162143,Esox niger,5030103,,,1.0,
162143,Esox niger,5030204,,,1.0,
162143,Esox niger,5040001,,,1.0,
162143,Esox niger,5040004,,,1.0,
162143,Esox niger,5060001,,,1.0,
162143,Esox niger,5060002,,,1.0,
162143,Esox niger,5080001,,,1.0,
162143,Esox niger,5090101,,,1.0,
162143,Esox niger,5090201,,,1.0,
162143,Esox niger,5130205,,,1.0,1.0
162143,Esox niger,5140101,,,1.0,
162143,Esox niger,5140203,,,,1.0
162143,Esox niger,5140206,,,1.0,1.0
162143,Esox niger,6010105,1.0,,,
162143,Esox niger,6030002,1.0,,1.0,1.0
162143,Esox niger,6030005,1.0,1.0,1.0,1.0
162143,Esox niger,6030006,,,1.0,1.0
162143,Esox niger,6040001,1.0,,1.0,1.0
162143,Esox niger,6040002,,,1.0,1.0
162143,Esox niger,6040003,1.0,,,
162143,Esox niger,6040004,1.0,,1.0,1.0
162143,Esox niger,6040005,1.0,,1.0,1.0
162143,Esox niger,6040006,,,1.0,1.0
162143,Esox niger,7140101,,,1.0,
162143,Esox niger,8010100,,,1.0,1.0
162143,Esox niger,8010201,,,1.0,1.0
162143,Esox niger,8010202,,,1.0,1.0
162143,Esox niger,8010203,1.0,,1.0,1.0
162143,Esox niger,8010204,,,1.0,1.0
162143,Esox niger,8010205,1.0,,1.0,1.0
162143,Esox niger,8010207,,,1.0,
162143,Esox niger,8010208,1.0,,1.0,1.0
162143,Esox niger,8010209,,,1.0,1.0
162143,Esox niger,8010211,,,,1.0
162143,Esox niger,8020202,,,1.0,1.0
162143,Esox niger,8020203,,,1.0,1.0
162143,Esox niger,8020302,,,,1.0
162143,Esox niger,8020303,,,,1.0
162143,Esox niger,8020304,,,,1.0
162143,Esox niger,8020402,,,1.0,
162143,Esox niger,8030100,,,,1.0
162143,Esox niger,8030204,,,1.0,
162143,Esox niger,8030208,,,1.0,1.0
162143,Esox niger,8040101,1.0,,,1.0
162143,Esox niger,8040102,1.0,,,1.0
162143,Esox niger,8040103,,,,1.0
162143,Esox niger,8040201,1.0,,,1.0
162143,Esox niger,8040202,1.0,1.0,1.0,1.0
162143,Esox niger,8040203,1.0,,,1.0
162143,Esox niger,8040204,,,1.0,1.0
162143,Esox niger,8040205,,,,1.0
162143,Esox niger,8040206,,,1.0,1.0
162143,Esox niger,8040207,1.0,,1.0,1.0
162143,Esox niger,8040301,,,,1.0
162143,Esox niger,8040302,,,,1.0
162143,Esox niger,8040303,,,,1.0
162143,Esox niger,8040304,,,1.0,1.0
162143,Esox niger,8040305,,,,1.0
162143,Esox niger,8040306,,,,1.0
162143,Esox niger,8050001,,,,1.0
162143,Esox niger,8050002,,,,1.0
162143,Esox niger,8050003,,1.0,1.0,1.0
162143,Esox niger,8060100,,,,1.0
162143,Esox niger,8060201,,,1.0,1.0
162143,Esox niger,8060202,,,1.0,1.0
162143,Esox niger,8060203,,,1.0,1.0
162143,Esox niger,8060205,,,1.0,1.0
162143,Esox niger,8070100,,,,1.0
162143,Esox niger,8070201,,,,1.0
162143,Esox niger,8070202,,,1.0,1.0
162143,Esox niger,8070203,,1.0,,1.0
162143,Esox niger,8070204,,,,1.0
162143,Esox niger,8070205,,1.0,1.0,1.0
162143,Esox niger,8070300,,,,1.0
162143,Esox niger,8080101,,,,1.0
162143,Esox niger,8080102,1.0,1.0,,1.0
162143,Esox niger,8080103,,,,1.0
162143,Esox niger,8080201,,,,1.0
162143,Esox niger,8080202,,,,1.0
162143,Esox niger,8080203,,1.0,,1.0
162143,Esox niger,8080204,,,,1.0
162143,Esox niger,8080205,,,,1.0
162143,Esox niger,8080206,,,1.0,1.0
162143,Esox niger,8090100,,,,1.0
162143,Esox niger,8090201,,,1.0,1.0
162143,Esox niger,8090203,,,,1.0
162143,Esox niger,8090301,,,,1.0
162143,Esox niger,8090302,,,,1.0
162143,Esox niger,10290203,,,,1.0
162143,Esox niger,11010002,1.0,,,
162143,Esox niger,11010006,1.0,,1.0,
162143,Esox niger,11010007,1.0,,1.0,1.0
162143,Esox niger,11010008,,,1.0,1.0
162143,Esox niger,11010009,,,,1.0
162143,Esox niger,11010010,,,,1.0
162143,Esox niger,11010011,,,1.0,1.0
162143,Esox niger,11010013,,,,1.0
162143,Esox niger,11010014,,1.0,,1.0
162143,Esox niger,11110203,,,,1.0
162143,Esox niger,11110205,,,,1.0
162143,Esox niger,11110207,,,,1.0
162143,Esox niger,11140108,,,,1.0
162143,Esox niger,11140109,,,,1.0
162143,Esox niger,11140201,,,,1.0
162143,Esox niger,11140202,,,1.0,1.0
162143,Esox niger,11140203,1.0,,,1.0
162143,Esox niger,11140204,,,,1.0
162143,Esox niger,11140205,,,,1.0
162143,Esox niger,11140206,,,1.0,1.0
162143,Esox niger,11140207,,1.0,1.0,1.0
162143,Esox niger,11140208,,,,1.0
162143,Esox niger,11140209,,,,1.0
162143,Esox niger,11140302,,1.0,,
162143,Esox niger,11140304,,,1.0,1.0
162143,Esox niger,11140306,,1.0,1.0,
162143,Esox niger,11140307,,,1.0,
162143,Esox niger,12010004,,,,1.0
162143,Esox niger,12010005,,,,1.0
162143,Esox niger,12020003,,,,1.0
162143,Esox niger,12020006,,1.0,,
162143,Esox niger,12040201,,,,1.0
162148,Umbra pygmaea,2020007,1.0,,1.0,1.0
162148,Umbra pygmaea,2020008,,,1.0,1.0
162148,Umbra pygmaea,2030101,,,1.0,1.0
162148,Umbra pygmaea,2030102,,,1.0,
162148,Umbra pygmaea,2030103,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2030104,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2030105,1.0,,1.0,1.0
162148,Umbra pygmaea,2030202,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2040103,,,,1.0
162148,Umbra pygmaea,2040104,1.0,,,1.0
162148,Umbra pygmaea,2040105,1.0,,1.0,1.0
162148,Umbra pygmaea,2040106,,,1.0,1.0
162148,Umbra pygmaea,2040201,1.0,,1.0,1.0
162148,Umbra pygmaea,2040202,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2040203,,,1.0,
162148,Umbra pygmaea,2040205,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2040206,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2040207,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2040301,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2040302,1.0,,1.0,1.0
162148,Umbra pygmaea,2040303,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2040304,1.0,,1.0,1.0
162148,Umbra pygmaea,2050107,,,,1.0
162148,Umbra pygmaea,2060002,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2060003,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2060004,1.0,,1.0,1.0
162148,Umbra pygmaea,2060005,1.0,,1.0,1.0
162148,Umbra pygmaea,2060006,1.0,,1.0,1.0
162148,Umbra pygmaea,2070008,1.0,,1.0,1.0
162148,Umbra pygmaea,2070010,1.0,,1.0,1.0
162148,Umbra pygmaea,2070011,1.0,,1.0,1.0
162148,Umbra pygmaea,2080101,,,,1.0
162148,Umbra pygmaea,2080102,1.0,,1.0,1.0
162148,Umbra pygmaea,2080104,1.0,,1.0,1.0
162148,Umbra pygmaea,2080105,1.0,,1.0,1.0
162148,Umbra pygmaea,2080106,1.0,,1.0,1.0
162148,Umbra pygmaea,2080107,1.0,,,1.0
162148,Umbra pygmaea,2080108,1.0,,,
162148,Umbra pygmaea,2080109,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2080110,1.0,,1.0,1.0
162148,Umbra pygmaea,2080111,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2080203,,,1.0,1.0
162148,Umbra pygmaea,2080205,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2080206,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,2080207,1.0,,1.0,1.0
162148,Umbra pygmaea,2080208,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3010104,1.0,,,
162148,Umbra pygmaea,3010106,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3010107,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3010201,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3010202,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3010203,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3010204,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3010205,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3020101,1.0,,1.0,1.0
162148,Umbra pygmaea,3020102,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3020103,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3020104,1.0,,1.0,1.0
162148,Umbra pygmaea,3020105,,,1.0,1.0
162148,Umbra pygmaea,3020201,1.0,,1.0,1.0
162148,Umbra pygmaea,3020202,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3020203,1.0,,1.0,1.0
162148,Umbra pygmaea,3020204,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3020301,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3020302,1.0,,1.0,1.0
162148,Umbra pygmaea,3030002,,1.0,1.0,1.0
162148,Umbra pygmaea,3030004,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3030005,,1.0,1.0,1.0
162148,Umbra pygmaea,3030006,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3030007,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3040101,,,1.0,
162148,Umbra pygmaea,3040201,,1.0,1.0,1.0
162148,Umbra pygmaea,3040202,1.0,1.0,1.0,
162148,Umbra pygmaea,3040203,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3040204,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3040205,1.0,,1.0,1.0
162148,Umbra pygmaea,3040206,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3040207,1.0,,1.0,1.0
162148,Umbra pygmaea,3040208,,1.0,1.0,1.0
162148,Umbra pygmaea,3050104,,,1.0,
162148,Umbra pygmaea,3050109,,,1.0,
162148,Umbra pygmaea,3050110,,1.0,1.0,1.0
162148,Umbra pygmaea,3050111,,1.0,1.0,1.0
162148,Umbra pygmaea,3050112,,,1.0,1.0
162148,Umbra pygmaea,3050201,,1.0,1.0,1.0
162148,Umbra pygmaea,3050202,,,,1.0
162148,Umbra pygmaea,3050203,,,1.0,1.0
162148,Umbra pygmaea,3050204,,,1.0,1.0
162148,Umbra pygmaea,3050205,,,1.0,1.0
162148,Umbra pygmaea,3050206,,1.0,1.0,1.0
162148,Umbra pygmaea,3050207,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3050208,,,1.0,1.0
162148,Umbra pygmaea,3050209,,,1.0,1.0
162148,Umbra pygmaea,3060106,1.0,1.0,1.0,1.0
162148,Umbra pygmaea,3060108,1.0,,,
162148,Umbra pygmaea,3060109,,,1.0,1.0
162148,Umbra pygmaea,3060110,,,1.0,
162148,Umbra pygmaea,3060203,,,,1.0
162148,Umbra pygmaea,3060204,,,1.0,1.0
162148,Umbra pygmaea,3070204,,1.0,1.0,1.0
162148,Umbra pygmaea,3080102,,1.0,1.0,1.0
162148,Umbra pygmaea,3110103,,,1.0,1.0
162148,Umbra pygmaea,3110201,,,1.0,1.0
162148,Umbra pygmaea,3110202,,,1.0,1.0
162148,Umbra pygmaea,3110205,,,,1.0
162148,Umbra pygmaea,3110206,,,,1.0
163359,Hybognathus regius,1080104,,,,1.0
163359,Hybognathus regius,1080106,,,1.0,1.0
163359,Hybognathus regius,1080107,1.0,,1.0,
163359,Hybognathus regius,1080201,,,1.0,1.0
163359,Hybognathus regius,2020001,,,,1.0
163359,Hybognathus regius,2020003,1.0,,1.0,1.0
163359,Hybognathus regius,2020004,1.0,1.0,1.0,1.0
163359,Hybognathus regius,2020006,,1.0,1.0,1.0
163359,Hybognathus regius,2020007,,,1.0,1.0
163359,Hybognathus regius,2020008,,,,1.0
163359,Hybognathus regius,2030101,,,,1.0
163359,Hybognathus regius,2030102,,,1.0,1.0
163359,Hybognathus regius,2030103,,,1.0,1.0
163359,Hybognathus regius,2030104,,,1.0,1.0
163359,Hybognathus regius,2030105,,,1.0,1.0
163359,Hybognathus regius,2040101,,,1.0,1.0
163359,Hybognathus regius,2040105,,1.0,1.0,1.0
163359,Hybognathus regius,2040201,,,,1.0
163359,Hybognathus regius,2040202,1.0,1.0,1.0,1.0
163359,Hybognathus regius,2040205,1.0,1.0,1.0,1.0
163359,Hybognathus regius,2040206,,,1.0,1.0
163359,Hybognathus regius,2040207,,,,1.0
163359,Hybognathus regius,2050102,,,1.0,
163359,Hybognathus regius,2050105,,,1.0,
163359,Hybognathus regius,2050206,,,1.0,1.0
163359,Hybognathus regius,2050306,1.0,1.0,1.0,1.0
163359,Hybognathus regius,2060002,1.0,1.0,1.0,1.0
163359,Hybognathus regius,2060003,1.0,1.0,1.0,1.0
163359,Hybognathus regius,2060004,,,,1.0
163359,Hybognathus regius,2060005,1.0,,1.0,1.0
163359,Hybognathus regius,2060006,1.0,,1.0,1.0
163359,Hybognathus regius,2070001,,,1.0,1.0
163359,Hybognathus regius,2070004,1.0,,1.0,1.0
163359,Hybognathus regius,2070005,1.0,,1.0,1.0
163359,Hybognathus regius,2070007,,,1.0,1.0
163359,Hybognathus regius,2070008,1.0,1.0,1.0,1.0
163359,Hybognathus regius,2070009,1.0,1.0,1.0,1.0
163359,Hybognathus regius,2070010,1.0,,1.0,1.0
163359,Hybognathus regius,2070011,1.0,,1.0,1.0
163359,Hybognathus regius,2080101,,,,1.0
163359,Hybognathus regius,2080102,1.0,,,1.0
163359,Hybognathus regius,2080103,1.0,,1.0,1.0
163359,Hybognathus regius,2080104,1.0,,1.0,1.0
163359,Hybognathus regius,2080105,1.0,1.0,1.0,1.0
